315579542	1980-01-01 13:59:02	1710615780	235	199
315579542	1980-01-01 13:59:02	1710615780	260	207
315579543	1980-01-01 13:59:03	1710615781	260	207
315579543	1980-01-01 13:59:03	1710615781	260	207
315579544	1980-01-01 13:59:04	1710615782	260	206
315579544	1980-01-01 13:59:04	1710615782	258	228
315579545	1980-01-01 13:59:05	1710615783	258	228
315579545	1980-01-01 13:59:05	1710615783	239	220
315579546	1980-01-01 13:59:06	1710615784	239	220
315579546	1980-01-01 13:59:06	1710615784	287	239
315579547	1980-01-01 13:59:07	1710615785	265	220
315579548	1980-01-01 13:59:08	1710615786	265	220
315579548	1980-01-01 13:59:08	1710615786	265	220
315579548	1980-01-01 13:59:08	1710615786	265	220
315579549	1980-01-01 13:59:09	1710615787	265	220
315579550	1980-01-01 13:59:10	1710615788	265	220
315579551	1980-01-01 13:59:11	1710615789	265	220
315579552	1980-01-01 13:59:12	1710615790	265	220
315579553	1980-01-01 13:59:13	1710615791	265	220
315579554	1980-01-01 13:59:14	1710615792	265	220
315579555	1980-01-01 13:59:15	1710615793	265	220
315579556	1980-01-01 13:59:16	1710615794	265	220
315579557	1980-01-01 13:59:17	1710615795	265	220
315579558	1980-01-01 13:59:18	1710615796	265	220
315579559	1980-01-01 13:59:19	1710615797	262	221
315579560	1980-01-01 13:59:20	1710615798	260	223
315579561	1980-01-01 13:59:21	1710615799	248	203
315579562	1980-01-01 13:59:22	1710615800	251	215
315579563	1980-01-01 13:59:23	1710615801	255	219
315579564	1980-01-01 13:59:24	1710615802	255	219
315579564	1980-01-01 13:59:24	1710615802	255	219
315579565	1980-01-01 13:59:25	1710615803	255	221
315579565	1980-01-01 13:59:25	1710615803	255	221
315579565	1980-01-01 13:59:25	1710615803	255	221
315579566	1980-01-01 13:59:26	1710615804	255	221
315579567	1980-01-01 13:59:27	1710615805	255	221
315579569	1980-01-01 13:59:29	1710615807	255	221
315579576	1980-01-01 13:59:36	1710615814	255	221
315579576	1980-01-01 13:59:36	1710615814	255	221
315579577	1980-01-01 13:59:37	1710615815	255	221
315579581	1980-01-01 13:59:41	1710615819	255	221
315579582	1980-01-01 13:59:42	1710615820	255	221
315579582	1980-01-01 13:59:42	1710615820	255	221
315579583	1980-01-01 13:59:43	1710615821	255	221
315579583	1980-01-01 13:59:43	1710615821	255	221
315579583	1980-01-01 13:59:43	1710615821	255	221
315579583	1980-01-01 13:59:43	1710615821	255	221
315579584	1980-01-01 13:59:44	1710615822	255	221
315579585	1980-01-01 13:59:45	1710615823	255	221
315579585	1980-01-01 13:59:45	1710615823	255	221
315579586	1980-01-01 13:59:46	1710615824	255	221
315579587	1980-01-01 13:59:47	1710615825	252	223
315579589	1980-01-01 13:59:49	1710615827	252	223
315579590	1980-01-01 13:59:50	1710615828	253	219
315579591	1980-01-01 13:59:51	1710615829	254	215
315579592	1980-01-01 13:59:52	1710615830	254	219
315579593	1980-01-01 13:59:53	1710615831	254	219
315579593	1980-01-01 13:59:53	1710615831	254	219
315579593	1980-01-01 13:59:53	1710615831	254	214
315579595	1980-01-01 13:59:55	1710615833	254	214
315579596	1980-01-01 13:59:56	1710615834	254	221
315579597	1980-01-01 13:59:57	1710615835	254	218
315579598	1980-01-01 13:59:58	1710615836	255	223
315579598	1980-01-01 13:59:58	1710615836	257	221
315579599	1980-01-01 13:59:59	1710615837	256	221
315579600	1980-01-01 14:00:00	1710615838	257	215
315579600	1980-01-01 14:00:00	1710615838	257	215
315579601	1980-01-01 14:00:01	1710615839	257	216
315579601	1980-01-01 14:00:01	1710615839	257	216
315579602	1980-01-01 14:00:02	1710615840	257	216
315579602	1980-01-01 14:00:02	1710615840	258	216
315579603	1980-01-01 14:00:03	1710615841	258	216
315579603	1980-01-01 14:00:03	1710615841	255	219
315579604	1980-01-01 14:00:04	1710615842	254	219
315579604	1980-01-01 14:00:04	1710615842	254	214
315579605	1980-01-01 14:00:05	1710615843	255	214
315579605	1980-01-01 14:00:05	1710615843	255	214
315579606	1980-01-01 14:00:06	1710615844	255	217
315579606	1980-01-01 14:00:06	1710615844	248	210
315579607	1980-01-01 14:00:07	1710615845	254	216
315579608	1980-01-01 14:00:08	1710615846	262	208
315579608	1980-01-01 14:00:08	1710615846	252	203
315579609	1980-01-01 14:00:09	1710615847	251	206
315579609	1980-01-01 14:00:09	1710615847	254	211
315579610	1980-01-01 14:00:10	1710615848	254	211
